,account,allocation,Unnamed: 0,jobs,su,users,avg_cores,avg_nodes,cpuhours,cycle,Usage,Usage_Portion,SU_job,SU_user,Job_user
731,pi-moyer,0.419029,32.0,5013.0,0.05883821,9.0,5.7828,1.2956,58814.4922,2014.0,58838.21,0.14041560369330047,11.737125473768202,6537.578888888889,557.0
731,pi-moyer,0.419029,60.0,3145.0,0.02379452,9.0,3.9002,1.1424,23779.1019,2015.0,23794.52,0.05678490032909417,7.565825119236884,2643.8355555555554,349.44444444444446
731,pi-moyer,0.419029,71.0,1722.0,0.02023444,10.0,8.0337,1.2427,20225.8003,2016.0,20234.44,0.0482888773808018,11.75054587688734,2023.444,172.2
731,pi-moyer,0.419029,78.0,840.0,0.033636339999999994,9.0,19.0321,2.3429,33632.9192,2017.0,33636.34,0.08027210527195014,40.0432619047619,3737.3711111111106,93.33333333333333
731,pi-moyer,0.419029,40.0,748.0,0.25998320999999996,7.0,26.0709,1.7513,197002.9825,2018.0,259983.21,0.6204420457772613,347.57113636363636,37140.45857142857,106.85714285714286
732,pi-jhuangime,0.403953,146.0,84.0,0.00085954,2.0,3.6786,1.1429,275.2439,2017.0,859.54,0.0021278218010511124,10.232619047619048,429.77,42.0
732,pi-jhuangime,0.403953,99.0,155.0,0.011834840000000001,1.0,7.8774,2.5161,1242.7031,2018.0,11834.84,0.029297566796137174,76.35380645161291,11834.84,155.0
733,pi-tintelnot,0.4,33.0,562.0,0.05734446,2.0,19.2847,1.5036,57342.4369,2014.0,57344.46,0.14336115,102.03640569395017,28672.23,281.0
733,pi-tintelnot,0.4,13.0,11519.0,0.46533568,4.0,6.143,1.1076,465285.8508,2015.0,465335.68,1.0,40.39722892612206,116333.92,2879.75
733,pi-tintelnot,0.4,23.0,9486.0,0.37826455,6.0,5.8795,1.0696,378223.97,2016.0,378264.55,0.945661375,39.87608581066835,63044.09166666667,1581.0
733,pi-tintelnot,0.4,31.0,10097.0,0.41832244,8.0,10.7241,1.0905,376877.0142,2017.0,418322.44,1.0,41.430369416658415,52290.305,1262.125
733,pi-tintelnot,0.4,76.0,1408.0,0.045885470000000005,4.0,12.6186,1.0,36197.8783,2018.0,45885.47,0.114713675,32.58911221590909,11471.3675,352.0
734,pi-dholz,0.4,16.0,17.0,0.1002565,1.0,451.7647,28.5882,100256.4267,2013.0,100256.5,0.25064125,5897.441176470588,100256.5,17.0
734,pi-dholz,0.4,23.0,1683.0,0.11138708,1.0,341.8942,19.9709,111380.8756,2014.0,111387.08,0.2784677,66.18364824717766,111387.08,1683.0
734,pi-dholz,0.4,49.0,1157.0,0.04037043,2.0,11.7684,1.0285,40365.3644,2015.0,40370.43,0.100926075,34.892333621434744,20185.215,578.5
734,pi-dholz,0.4,41.0,1523.0,0.12623133,3.0,16.7249,1.8234,126224.8381,2016.0,126231.33,0.315578325,82.88334208798425,42077.11,507.6666666666667
734,pi-dholz,0.4,32.0,1214.0,0.38865897,4.0,24.1969,1.0124,388552.615,2017.0,388658.97,0.9716474249999999,320.1474217462932,97164.7425,303.5
734,pi-dholz,0.4,70.0,4407.0,0.048511120000000005,3.0,26.2696,1.0272,38728.2675,2018.0,48511.12,0.1212778,11.007742228273202,16170.373333333335,1469.0
735,pi-wtmirvine,0.38,74.0,91.0,0.00135907,2.0,203.2418,12.7582,1358.7092,2014.0,1359.07,0.0035765,14.934835164835164,679.535,45.5
735,pi-wtmirvine,0.38,92.0,160.0,0.00311171,3.0,250.4188,15.6875,3111.0919,2015.0,3111.71,0.00818871052631579,19.4481875,1037.2366666666667,53.333333333333336
735,pi-wtmirvine,0.38,81.0,623.0,0.01154584,3.0,2.6083,0.9936,11542.6364,2016.0,11545.84,0.03038378947368421,18.532648475120386,3848.6133333333332,207.66666666666666
735,pi-wtmirvine,0.38,46.0,1096.0,0.17793295,3.0,23.9763,2.0584,148475.4867,2017.0,177932.95,0.4682446052631579,162.34758211678835,59310.98333333334,365.3333333333333
736,pi-aachien,0.373612,15.0,3216.0,0.2580989,5.0,52.0967,8.0056,258087.5364,2014.0,258098.9,0.6908206909842296,80.25463308457711,51619.78,643.2
736,pi-aachien,0.373612,22.0,643.0,0.22400944,4.0,72.4541,14.3297,224007.0994,2015.0,224009.44,0.599577743755554,348.38171073094867,56002.36,160.75
736,pi-aachien,0.373612,76.0,1872.0,0.016405689999999997,4.0,123.1971,7.9529999999999985,16397.1644,2016.0,16405.69,0.04391103604809267,8.76372329059829,4101.4225,468.0
736,pi-aachien,0.373612,91.0,1441.0,0.01495756,1.0,60.9077,5.4254,14956.2286,2017.0,14957.56,0.04003500958213334,10.379986120749479,14957.56,1441.0
736,pi-aachien,0.373612,86.0,492.0,0.02162894,3.0,150.6098,11.5427,11836.7239,2018.0,21628.94,0.057891448882798194,43.961260162601626,7209.6466666666665,164.0
737,pi-mkolar,0.349661,51.0,1528.0,0.00039308999999999997,1.0,0.716,1.3174,387.9286,2013.0,393.09,0.0011242031567718447,0.25725785340314133,393.09,1528.0
737,pi-mkolar,0.349661,26.0,936.0,0.06757827000000001,1.0,17.1368,2.6581,67576.335,2014.0,67578.27,0.19326796525777826,72.19900641025642,67578.27,936.0
737,pi-mkolar,0.349661,56.0,13330.0,0.02842495,3.0,1.3853,1.0967,28364.3347,2015.0,28424.95,0.08129288081885026,2.132404351087772,9474.983333333334,4443.333333333333
737,pi-mkolar,0.349661,66.0,1117.0,0.025400990000000002,3.0,10.7404,1.6840000000000002,25396.3772,2016.0,25400.99,0.07264461864491609,22.740367054610566,8466.996666666668,372.3333333333333
737,pi-mkolar,0.349661,173.0,45.0,0.00012479,2.0,1.0,1.0,124.5578,2017.0,124.79,0.00035688852917540134,2.773111111111111,62.395,22.5
737,pi-mkolar,0.349661,71.0,6769.0,0.04751435,3.0,30.3967,2.5793,35939.1453,2018.0,47514.35,0.13588690188496858,7.019404638794504,15838.116666666667,2256.3333333333335
738,pi-jaeger,0.32,104.0,9.0,1.089e-05,1.0,2.6667,1.0,10.8492,2014.0,10.89,3.4031250000000004e-05,1.21,10.89,9.0
738,pi-jaeger,0.32,89.0,174.0,0.00379213,4.0,16.2989,1.4598,3791.4706,2015.0,3792.13,0.01185040625,21.793850574712643,948.0325,43.5
738,pi-jaeger,0.32,108.0,223.0,0.0033654699999999997,5.0,10.7623,0.9462,3364.5803,2016.0,3365.47,0.01051709375,15.091793721973094,673.0939999999999,44.6
738,pi-jaeger,0.32,37.0,128.0,0.22720492,5.0,89.5547,6.25,227204.5303,2017.0,227204.92,0.710015375,1775.0384375,45440.984000000004,25.6
738,pi-jaeger,0.32,58.0,221.0,0.09631479,4.0,42.7285,3.0362,96292.2381,2018.0,96314.79,0.30098371874999996,435.8135294117647,24078.6975,55.25
739,pi-jnovembre,0.3,37.0,10698.0,0.14947639999999998,4.0,4.0032,0.9817,149422.0778,2016.0,149476.4,0.4982546666666666,13.972368667040568,37369.1,2674.5
739,pi-jnovembre,0.3,65.0,27440.0,0.07015097,14.0,1.3567,1.0026,44053.5792,2017.0,70150.97,0.23383656666666666,2.5565222303206996,5010.783571428571,1960.0
739,pi-jnovembre,0.3,67.0,3847.0,0.05502356,13.0,47.1284,2.3119,35935.5439,2018.0,55023.56,0.18341186666666665,14.30297894463218,4232.581538461538,295.9230769230769
740,pi-ftchong,0.3,54.0,4968.0,0.05224803,2.0,6.6906,1.3575,52224.5517,2016.0,52248.03,0.17416009999999998,10.51691425120773,26124.015,2484.0
740,pi-ftchong,0.3,53.0,2914.0,0.11904592,5.0,24.7718,2.6846,119034.2089,2017.0,119045.92,0.3968197333333333,40.853095401509954,23809.184,582.8
740,pi-ftchong,0.3,125.0,480.0,0.0022995199999999998,2.0,1.0563,1.0,93.5772,2018.0,2299.52,0.007665066666666666,4.790666666666667,1149.76,240.0
741,pi-chuanhe,0.25,84.0,691.0,0.023575779999999998,1.0,19.1302,1.0724,11439.5139,2018.0,23575.78,0.09430311999999999,34.118350217076696,23575.78,691.0
742,pi-berkelbach,0.25,112.0,3728.0,0.0028205500000000002,3.0,1.2454,1.0024,2800.1172,2016.0,2820.55,0.011282200000000001,0.7565853004291846,940.1833333333334,1242.6666666666667
742,pi-berkelbach,0.25,69.0,26955.0,0.04905474,6.0,1.26,0.9882,36097.0264,2017.0,49054.74,0.19621896,1.8198753478018919,8175.79,4492.5
742,pi-berkelbach,0.25,45.0,32288.0,0.20354828,9.0,1.8755,1.0097,108474.8706,2018.0,203548.28,0.81419312,6.304146432111001,22616.475555555557,3587.5555555555557
743,pi-neiman,0.25,50.0,1068.0,0.02176984,2.0,11.4831,1.0627,21765.3436,2014.0,21769.84,0.08707936,20.38374531835206,10884.92,534.0
743,pi-neiman,0.25,33.0,787.0,0.09297041,3.0,10.5146,1.0368,92966.8425,2015.0,92970.41,0.37188164,118.13266836086405,30990.13666666667,262.3333333333333
743,pi-neiman,0.25,62.0,3145.0,0.02933014,5.0,8.2496,0.9746,29315.2525,2016.0,29330.14,0.11732056,9.3259586645469,5866.028,629.0
743,pi-neiman,0.25,57.0,26978.0,0.09472319,3.0,8.4808,0.9541,61225.0825,2017.0,94723.19,0.37889276,3.5111272147675887,31574.396666666667,8992.666666666666
743,pi-neiman,0.25,65.0,4766.0,0.06068271,3.0,7.4368,1.0006,22342.0372,2018.0,60682.71,0.24273084,12.732419219471254,20227.57,1588.6666666666667
744,pi-jozik,0.2,45.0,402.0,0.02805934,2.0,15.2687,1.2662,28057.8511,2014.0,28059.34,0.1402967,69.79935323383084,14029.67,201.0
744,pi-jozik,0.2,34.0,27155.0,0.08916318,5.0,16.9313,1.0808,89028.3864,2015.0,89163.18,0.4458159,3.283490333271957,17832.636,5431.0
744,pi-jozik,0.2,50.0,327.0,0.06495592,4.0,118.4067,7.9664,64954.5381,2016.0,64955.92,0.3247796,198.64195718654435,16238.98,81.75
744,pi-jozik,0.2,39.0,458.0,0.21936679,3.0,80.3996,7.3777,194541.2072,2017.0,219366.79,1.0,478.9667903930131,73122.26333333334,152.66666666666666
744,pi-jozik,0.2,56.0,334.0,0.12252148,4.0,130.1078,8.6647,84050.7136,2018.0,122521.48,0.6126074,366.8307784431138,30630.37,83.5
745,pi-haky,0.16,90.0,1958.0,0.00815947,3.0,0.9249,0.8468,8151.0406,2016.0,8159.47,0.0509966875,4.167247191011236,2719.8233333333333,652.6666666666666
745,pi-haky,0.16,49.0,30669.0,0.16571654,7.0,1.4187,1.1899,86482.3164,2017.0,165716.54,1.0,5.403389089960546,23673.79142857143,4381.285714285715
745,pi-haky,0.16,130.0,1554.0,0.00189387,4.0,1.0045,1.0,365.9092,2018.0,1893.87,0.0118366875,1.2187065637065637,473.4675,388.5
746,pi-tzh,0.105,,,,,,,,,,,,,
747,pi-drowley,0.1,7.0,171.0,0.5129152,1.0,459.6082,28.9298,512914.4267,2013.0,512915.2,1.0,2999.5040935672514,512915.2,171.0
747,pi-drowley,0.1,9.0,188.0,0.81403577,1.0,764.6809,48.1436,814034.9378,2014.0,814035.77,1.0,4329.9775,814035.77,188.0
747,pi-drowley,0.1,21.0,36.0,0.25015084,1.0,274.4444,17.6667,250150.6811,2015.0,250150.84,1.0,6948.634444444444,250150.84,36.0
747,pi-drowley,0.1,30.0,70.0,0.21544628,1.0,133.4857,9.8857,215445.9733,2016.0,215446.28,1.0,3077.804,215446.28,70.0
747,pi-drowley,0.1,43.0,144.0,0.20311607,1.0,53.5556,6.9167,202849.8356,2017.0,203116.07,1.0,1410.528263888889,203116.07,144.0
747,pi-drowley,0.1,103.0,9.0,0.00882548,1.0,32.0,4.0,8558.0267,2018.0,8825.48,0.0882548,980.6088888888888,8825.48,9.0
748,pi-uakcigit,0.1,157.0,34.0,0.00058427,1.0,27.0882,1.0,449.4406,2018.0,584.27,0.0058427,17.18441176470588,584.27,34.0
749,pi-mlcoleman,0.1,67.0,1118.0,0.00325471,3.0,1.7442,1.8605,3252.1317,2014.0,3254.71,0.0325471,2.9111896243291593,1084.9033333333334,372.6666666666667
749,pi-mlcoleman,0.1,106.0,199.0,0.00057493,5.0,1.9849,1.0251,573.865,2015.0,574.93,0.0057493,2.8890954773869346,114.98599999999999,39.8
749,pi-mlcoleman,0.1,79.0,1129.0,0.013177659999999999,6.0,5.9238,0.9486,13172.4475,2016.0,13177.66,0.1317766,11.671975199291408,2196.2766666666666,188.16666666666666
749,pi-mlcoleman,0.1,80.0,8940.0,0.029391240000000003,10.0,3.0936,0.8776,26702.2403,2017.0,29391.24,0.2939124,3.287610738255034,2939.1240000000003,894.0
749,pi-mlcoleman,0.1,100.0,4063.0,0.01179856,6.0,2.2766,1.0,11528.5797,2018.0,11798.56,0.1179856,2.9039035195668226,1966.4266666666665,677.1666666666666
750,pi-tas1,0.1,28.0,2854.0,0.16005288,2.0,33.9149,2.6282,160039.4553,2015.0,160052.88,1.0,56.080196215837425,80026.44,1427.0
750,pi-tas1,0.1,77.0,599.0,0.01410875,6.0,16.6043,1.7245,14105.7133,2016.0,14108.75,0.1410875,23.553839732888147,2351.4583333333335,99.83333333333333
750,pi-tas1,0.1,66.0,358.0,0.0603539,9.0,57.2458,3.8883,59475.1381,2018.0,60353.9,0.603539,168.58631284916203,6705.988888888889,39.77777777777778
751,pi-burhan,0.097057,22.0,26240.0,0.11721923,2.0,11.2748,1.6599,117058.0867,2014.0,117219.23,1.0,4.467196265243902,58609.615,13120.0
751,pi-burhan,0.097057,51.0,629.0,0.03425192,3.0,56.5167,5.3927,34248.3222,2015.0,34251.92,0.3529052000370916,54.454562798092205,11417.306666666665,209.66666666666666
751,pi-burhan,0.097057,21.0,2482.0,0.42057196999999996,2.0,55.0786,5.0077,420559.9775,2016.0,420571.97,1.0,169.4488195004029,210285.985,1241.0
751,pi-burhan,0.097057,126.0,158.0,0.00294335,3.0,13.6456,1.0886,2942.53,2017.0,2943.35,0.0303259940035237,18.62879746835443,981.1166666666667,52.666666666666664
751,pi-burhan,0.097057,82.0,490.0,0.02608387,1.0,1.0,1.0,2945.0903,2018.0,26083.87,0.2687479522342541,53.23238775510204,26083.87,490.0
752,pi-fritziea,0.097014,100.0,70.0,0.00909231,1.0,1.1286,0.9857,362.3397,2017.0,9092.31,0.09372162780629599,129.89014285714285,9092.31,70.0
752,pi-fritziea,0.097014,169.0,14.0,0.00017293,1.0,1.0,1.0,22.4233,2018.0,172.93,0.0017825262333271488,12.352142857142857,172.93,14.0
753,pi-tcovert,0.079871,155.0,94.0,4.474e-05,1.0,3.2979,0.9894,44.2886,2016.0,44.74,0.0005601532471109664,0.47595744680851065,44.74,94.0
753,pi-tcovert,0.079871,121.0,110.0,0.00368574,5.0,52.1364,3.8364,3681.5619,2017.0,3685.74,0.04614616068410311,33.50672727272727,737.1479999999999,22.0
753,pi-tcovert,0.079871,113.0,96.0,0.00398607,3.0,12.7708,1.0417,2932.5725,2018.0,3986.07,0.04990634898774274,41.5215625,1328.69,32.0
754,pi-sepalmer,0.072178,29.0,8728.0,0.06268438999999999,3.0,4.2709,1.1849,62645.6861,2014.0,62684.39,0.868469478234365,7.181987855178735,20894.796666666665,2909.3333333333335
754,pi-sepalmer,0.072178,57.0,14753.0,0.02842163,2.0,3.0012,1.025,28338.3936,2015.0,28421.63,0.39377137077779933,1.9264983393208162,14210.815,7376.5
754,pi-sepalmer,0.072178,51.0,31319.0,0.05898277,7.0,1.5407,1.0314,58825.6114,2016.0,58982.77,0.8171848762780902,1.8832903349404513,8426.109999999999,4474.142857142857
754,pi-sepalmer,0.072178,79.0,8361.0,0.030349130000000002,4.0,1.3892,0.9974,29897.9769,2017.0,30349.13,0.42047618387874425,3.6298445162061954,7587.2825,2090.25
754,pi-sepalmer,0.072178,93.0,188.0,0.01657744,5.0,16.8457,1.0,15650.5497,2018.0,16577.44,0.22967441602704422,88.17787234042552,3315.488,37.6
755,pi-stin,0.065594,84.0,13879.0,0.0050707799999999996,2.0,1.1351,1.0009,5003.6089,2015.0,5070.78,0.07730554623898526,0.36535629368110095,2535.39,6939.5
755,pi-stin,0.065594,68.0,1227.0,0.023393459999999998,2.0,3.3488,1.1108,23386.8997,2016.0,23393.46,0.3566402414855017,19.06557457212714,11696.73,613.5
755,pi-stin,0.065594,61.0,588.0,0.0797565,3.0,38.1854,2.2177,79746.9072,2017.0,79756.5,1.0,135.64030612244898,26585.5,196.0
755,pi-stin,0.065594,68.0,915.0,0.05339489,2.0,18.5082,1.3486,41731.4281,2018.0,53394.89,0.8140209470378388,58.35507103825137,26697.445,457.5
756,pi-bursztyn,0.055,101.0,286.0,0.00982021,1.0,25.549,1.4301,7553.9942,2018.0,9820.21,0.17854927272727272,34.3363986013986,9820.21,286.0
757,pi-baderk,0.055,219.0,1.0,5.0000000000000004e-08,1.0,1.0,1.0,0.0458,2017.0,0.05,9.090909090909091e-07,0.05,0.05,1.0
757,pi-baderk,0.055,79.0,2779.0,0.032510119999999997,3.0,15.9975,1.0241,31770.4569,2018.0,32510.12,0.5910930909090909,11.698495861820799,10836.706666666667,926.3333333333334
758,pi-emir,0.055,,,,,,,,,,,,,
759,pi-bata,0.054848,187.0,107.0,3.441e-05,2.0,3.2523,0.9533,35.0558,2017.0,34.41,0.0006273701866977829,0.32158878504672894,17.205,53.5
759,pi-bata,0.054848,114.0,287.0,0.00388077,2.0,20.4321,1.9199,2959.4536,2018.0,3880.77,0.0707549956242707,13.52184668989547,1940.385,143.5
760,pi-pricet,0.054785,167.0,16.0,1.078e-05,2.0,1.4375,1.0,10.7072,2016.0,10.78,0.0001967691886465273,0.67375,5.39,8.0
760,pi-pricet,0.054785,192.0,14.0,9.06e-06,2.0,5.5,1.2143,9.0031,2017.0,9.06,0.000165373733686228,0.6471428571428571,4.53,7.0
760,pi-pricet,0.054785,189.0,22.0,9.89e-06,2.0,7.1364,1.0,8.8958,2018.0,9.89,0.00018052386602172127,0.4495454545454546,4.945,11.0
761,pi-drubin8,0.054634,148.0,65.0,5.8009999999999995e-05,4.0,0.9846,0.9846,57.6469,2016.0,58.01,0.0010617930226598821,0.8924615384615384,14.5025,16.25
761,pi-drubin8,0.054634,160.0,144.0,0.00029736000000000004,3.0,1.5972,1.4931,223.0411,2017.0,297.36,0.005442764578833694,2.065,99.12,48.0
761,pi-drubin8,0.054634,128.0,202.0,0.00203196,5.0,1.703,1.3317,414.0194,2018.0,2031.96,0.037192224622030236,10.05920792079208,406.392,40.4
762,pi-larogers,0.054511,130.0,536.0,0.0004889,1.0,1.0,1.0,486.2603,2016.0,488.9,0.008968831978866651,0.9121268656716417,488.9,536.0
762,pi-larogers,0.054511,105.0,86.0,0.00796634,2.0,16.3488,1.6977,7932.1889,2018.0,7966.34,0.14614187962062702,92.63186046511628,3983.17,43.0
763,pi-dis,0.054316,111.0,4.0,3.69e-06,1.0,1.0,1.0,3.67,2014.0,3.69,6.793578319463877e-05,0.9225,3.69,4.0
763,pi-dis,0.054316,109.0,953.0,0.00037504000000000004,3.0,1.0147,1.001,370.3083,2015.0,375.04,0.006904779438839385,0.39353620146904517,125.01333333333334,317.6666666666667
763,pi-dis,0.054316,128.0,91.0,0.0006406799999999999,6.0,5.1978,1.0769,640.2267,2016.0,640.68,0.011795419397599233,7.04043956043956,106.77999999999999,15.166666666666666
763,pi-dis,0.054316,184.0,728.0,4.0549999999999996e-05,6.0,1.4533,1.0206,35.4742,2017.0,40.55,0.0007465571838868841,0.05570054945054945,6.758333333333333,121.33333333333333
763,pi-dis,0.054316,96.0,13053.0,0.01580376,3.0,17.3549,1.1266,14772.0894,2018.0,15803.76,0.29095956992414757,1.210737761434153,5267.92,4351.0
764,pi-sliman,0.05354,109.0,1.0,4.61e-06,1.0,4.0,1.0,4.6033,2014.0,4.61,8.610384759058649e-05,4.61,4.61,1.0
764,pi-sliman,0.05354,120.0,9.0,0.00145984,1.0,28.8889,2.6667,1459.7919,2016.0,1459.84,0.027266342921180426,162.20444444444445,1459.84,9.0
764,pi-sliman,0.05354,107.0,28.0,0.00610428,2.0,24.5714,1.3571,4698.5069,2018.0,6104.28,0.11401344788942847,218.01,3052.14,14.0
765,pi-ahigh,0.053193,159.0,38.0,0.00029799,2.0,8.0789,0.8158,297.8244,2017.0,297.99,0.005602052901697592,7.841842105263158,148.995,19.0
765,pi-ahigh,0.053193,115.0,157.0,0.00367182,1.0,48.6879,1.7389,2824.4456,2018.0,3671.82,0.06902825559754103,23.38738853503185,3671.82,157.0
766,pi-glk,0.053,105.0,680.0,1.064e-05,2.0,1.0265,1.0265,6.5228,2014.0,10.64,0.00020075471698113208,0.015647058823529413,5.32,340.0
766,pi-glk,0.053,118.0,7280.0,0.00012523,3.0,1.0027,1.0011,69.1461,2015.0,125.23,0.002362830188679245,0.017201923076923076,41.74333333333333,2426.6666666666665
766,pi-glk,0.053,122.0,41123.0,0.001358,2.0,1.0002,0.9988,1122.8506,2016.0,1358.0,0.025622641509433962,0.03302288257179681,679.0,20561.5
766,pi-glk,0.053,162.0,9866.0,0.00028329,2.0,1.0,1.0,218.9131,2017.0,283.29,0.0053450943396226415,0.028713764443543486,141.645,4933.0
766,pi-glk,0.053,170.0,4828.0,0.00015663,3.0,1.028,1.0,140.4006,2018.0,156.63,0.0029552830188679245,0.03244200497100248,52.21,1609.3333333333333
767,pi-joet1,0.05262,141.0,22845.0,0.00119,2.0,1.0015,1.0015,1078.8981,2017.0,1190.0,0.022614975294564806,0.05209017290435544,595.0,11422.5
767,pi-joet1,0.05262,112.0,2253.0,0.00400395,3.0,2.9374,1.0067,3567.9994,2018.0,4003.95,0.07609179019384264,1.7771637816245005,1334.6499999999999,751.0
768,pi-scicala,0.051488,114.0,58.0,0.0022592399999999996,1.0,58.7759,3.7069,2259.0311,2016.0,2259.24,0.04387896208825357,38.952413793103446,2259.24,58.0
768,pi-scicala,0.051488,153.0,6.0,0.00052835,1.0,16.0,1.0,528.3378,2017.0,528.35,0.01026161435674332,88.05833333333334,528.35,6.0
768,pi-scicala,0.051488,90.0,33.0,0.02081048,1.0,25.7273,1.0,16148.1278,2018.0,20810.48,0.4041811684275948,630.6206060606061,20810.48,33.0
769,pi-littlewood,0.050954,108.0,525.0,0.00040309,1.0,1.6571,1.0286,400.2606,2015.0,403.09,0.007910860776386544,0.7677904761904761,403.09,525.0
769,pi-littlewood,0.050954,102.0,1395.0,0.00445388,1.0,7.0523,5.1806,4445.7403,2016.0,4453.88,0.08740982062252228,3.1927455197132617,4453.88,1395.0
769,pi-littlewood,0.050954,111.0,1110.0,0.00604624,1.0,49.7225,5.6477,5945.3392,2017.0,6046.24,0.1186607528358912,5.447063063063063,6046.24,1110.0
769,pi-littlewood,0.050954,72.0,1384.0,0.04741347,1.0,31.9422,2.7695,38677.4881,2018.0,47413.47,0.9305151705459827,34.25828757225434,47413.47,1384.0
770,pi-blattman,0.050852,83.0,105.0,0.023148099999999998,2.0,41.0286,2.8857,23143.9358,2017.0,23148.1,0.45520530165971834,220.4580952380952,11574.05,52.5
770,pi-blattman,0.050852,120.0,43.0,0.00323699,1.0,62.5349,3.9302,1853.0564,2018.0,3236.99,0.06365511680956501,75.27883720930232,3236.99,43.0
771,pi-simonjon,0.050778,119.0,86.0,0.00420752,1.0,16.0581,2.2907,4207.2767,2017.0,4207.52,0.082861081570759,48.9246511627907,4207.52,86.0
771,pi-simonjon,0.050778,129.0,9.0,0.0019014400000000001,1.0,13.5556,5.1111,577.1694,2018.0,1901.44,0.03744613809129938,211.2711111111111,1901.44,9.0
772,pi-oto,0.05013,158.0,1.0,0.0,1.0,0.0,2.0,0.0,2015.0,0.0,0.0,0.0,0.0,1.0
772,pi-oto,0.05013,179.0,1.0,2.01e-06,1.0,1.0,1.0,2.0017,2016.0,2.01,4.009575104727707e-05,2.01,2.01,1.0
772,pi-oto,0.05013,96.0,192.0,0.01085618,5.0,3.3021,1.0729,10855.2969,2017.0,10856.18,0.2165605425892679,56.54260416666667,2171.236,38.4
772,pi-oto,0.05013,69.0,67.0,0.050503769999999996,1.0,483.7015,17.403,38849.1253,2018.0,50503.77,1.0,753.7876119402985,50503.77,67.0
773,pi-gilbertjack,0.050035,40.0,434.0,0.00523778,4.0,5.0599,1.1152,5235.9803,2013.0,5237.78,0.10468232237433796,12.068617511520737,1309.445,108.5
773,pi-gilbertjack,0.050035,46.0,4279.0,0.02441965,8.0,6.5688,1.1075,24403.0583,2014.0,24419.65,0.4880513640451684,5.7068590792241185,3052.45625,534.875
773,pi-gilbertjack,0.050035,58.0,39784.0,0.02819874,13.0,15.31,1.0178,28006.7628,2015.0,28198.74,0.563580293794344,0.7087959983913131,2169.133846153846,3060.3076923076924
773,pi-gilbertjack,0.050035,78.0,1068.0,0.01341317,10.0,3.4644,0.9345,13408.4628,2016.0,13413.17,0.268075746977116,12.559147940074906,1341.317,106.8
773,pi-gilbertjack,0.050035,130.0,233.0,0.00255806,9.0,2.4206,1.0,2556.8475,2017.0,2558.06,0.05112541221145198,10.978798283261803,284.2288888888889,25.88888888888889
773,pi-gilbertjack,0.050035,155.0,99.0,0.00064808,4.0,2.2525,1.0101,128.0347,2018.0,648.08,0.012952533226741282,6.546262626262627,162.02,24.75
774,pi-yaliamit,0.05,38.0,1052.0,0.050634160000000004,4.0,41.5171,2.9392,50629.5425,2014.0,50634.16,1.0,48.13133079847909,12658.54,263.0
774,pi-yaliamit,0.05,66.0,8845.0,0.02081761,4.0,0.9815,1.0276,20769.6275,2015.0,20817.61,0.4163522,2.3536020350480498,5204.4025,2211.25
774,pi-yaliamit,0.05,171.0,16.0,5.67e-06,1.0,1.0,1.0,5.5828,2016.0,5.67,0.0001134,0.354375,5.67,16.0
774,pi-yaliamit,0.05,177.0,11.0,9.631e-05,2.0,3.4545,1.0,96.2642,2017.0,96.31,0.0019262,8.755454545454546,48.155,5.5
